ID_INMUEBLE,ID _ESTADO,ESTADO,NOMBRE_VIALIDAD,TIPO_VIALIDAD,NUMERO_EXTERIOR,NUMERO_INTERIOR,TIPO_ASENTAMIENTO,ID_LOCALIDAD,NOMBRE_LOCALIDAD,ID_MUNICIPIO,MUNICIPIO,CODIGO_POSTAL,NATURALEZA_INMUEBLE
4920,13,Hidalgo, Niños Héroes ,Avenida,sin número,sin número,Colonia,0001,Xochiatipan,78,Xochiatipan,43099,Urbana
4921,13,Hidalgo,Centro de la localidad ,Calle,sin número,sin número,Colonia,0001,Xochiatipan,78,Xochiatipan,43099,Urbana
4922,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Xochiatipan,78,Xochiatipan,43097,Urbana
4923,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Xochiatipan,78,Xochiatipan,43097,Urbana
4924,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Xochiatipan,78,Xochiatipan,43097,Urbana
4925,13,Hidalgo,La Ceiba ,Calle,sin número,sin número,Colonia,0001,Xochiatipan,78,Xochiatipan,43090,Urbana
4926,13,Hidalgo,A Bordo ,Carretera,sin número,sin número,Colonia,0001,Xochiatipan,78,Xochiatipan,43090,Urbana
4927,13,Hidalgo,La Ceiba ,Calle,sin número,sin número,Colonia,0001,Xochiatipan,78,Xochiatipan,43090,Urbana
4928,13,Hidalgo,Kayejtenoj ,Calle,sin número,sin número,Colonia,0001,Xochiatipan,78,Xochiatipan,43090,Urbana
4929,13,Hidalgo,Centro de la población ,Calle,sin número,sin número,Colonia,0001,Xochiatipan,78,Xochiatipan,43090,Urbana
4930,13,Hidalgo,Segunda de Hidalgo ,Calle,sin número,sin número,Colonia,0001,Tlamaya,78,Xochiatipan,43090,Urbana
4931,13,Hidalgo,Benito Juárez ,Calle,sin número,sin número,Colonia,0001,Tlamaya,78,Xochiatipan,43090,Urbana
4932,13,Hidalgo,Sin Nombre,Calle,sin número,sin número,Colonia,0001,Milcahualtitla,78,Xochiatipan,43090,Urbana
4933,13,Hidalgo,Plaza de La Constitución,Calle,sin número,sin número,Colonia,0001,Barrio Arriba,78,Xochiatipan,43090,Urbana
4934,13,Hidalgo,Reforma ,Calle,sin número,sin número,Colonia,0001,Barrio Arriba,78,Xochiatipan,43090,Urbana
4935,13,Hidalgo,Centro de la localidad ,Calle,sin número,sin número,Colonia,0001,Xochiatipan,78,Xochiatipan,43090,Urbana
4936,13,Hidalgo,Cruzhica ,Calle,sin número,sin número,Colonia,0001,Xochiatipan,78,Xochiatipan,43093,Urbana
4937,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Xochiatipan,78,Xochiatipan,43093,Urbana
4938,13,Hidalgo,Atlajteno ,Calle,sin número,sin número,Colonia,0001,Xochiatipan,78,Xochiatipan,43090,Urbana
4939,13,Hidalgo,Centro de la población ,Calle,sin número,sin número,Colonia,0001,Xochiatipan,78,Xochiatipan,43090,Urbana
4940,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Xochiatipan,78,Xochiatipan,43090,Urbana
4941,13,Hidalgo,Tlapani ,Calle,sin número,sin número,Colonia,0001,Xochiatipan,78,Xochiatipan,43090,Urbana
4942,13,Hidalgo,Centro de la población ,Calle,sin número,sin número,Colonia,0001,Xochiatipan,78,Xochiatipan,43090,Urbana
4943,13,Hidalgo,Centro de la localidad ,Calle,sin número,sin número,Colonia,0001,Xochicoatlan,79,Xochicoatlan,43250,Urbana
4944,13,Hidalgo,Centro de la localidad ,Calle,sin número,sin número,Colonia,0001,Xochicoatlan,79,Xochicoatlan,43265,Urbana
4945,13,Hidalgo, Hidalgo,Avenida,19,sin número,Colonia,0001,Xochicoatlan,79,Xochicoatlan,43265,Urbana
4946,13,Hidalgo,Hidalgo,Avenida,22,sin número,Colonia,0001,Xochicoatlan,79,Xochicoatlan,43265,Urbana
4947,13,Hidalgo,Centro del Poblado ,Calle,sin número,sin número,Colonia,0001,Xochicoatlan,79,Xochicoatlan,43257,Urbana
4948,13,Hidalgo,Romeo Pérez,Calle,5,sin número,Colonia,0001,Xochicoatlan,79,Xochicoatlan,43257,Urbana
4949,13,Hidalgo,Allende,Avenida,1,sin número,Colonia,0001,Xochicoatlan,79,Xochicoatlan,43260,Urbana
4950,13,Hidalgo,Joséfa Ortíz de Domínguez,Calle,2,sin número,Colonia,0001,Xochicoatlan,79,Xochicoatlan,43260,Urbana
4951,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Xochicoatlan,79,Xochicoatlan,43263,Urbana
4952,13,Hidalgo,Hidalgo ,Calle,sin número,sin número,Colonia,0001,Xochicoatlan,79,Xochicoatlan,43250,Urbana
4953,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Xochicoatlan,79,Xochicoatlan,43257,Urbana
4954,13,Hidalgo,Centro del Poblado ,Calle,sin número,sin número,Colonia,0001,Xochicoatlan,79,Xochicoatlan,43264,Urbana
4955,13,Hidalgo,Centro de la localidad ,Calle,sin número,sin número,Colonia,0001,Xochicoatlan,79,Xochicoatlan,43250,Urbana
4956,13,Hidalgo,Lázaro Cárdenas del Rio ,Calle,sin número,sin número,Colonia,0001,Xochicoatlan,79,Xochicoatlan,43250,Urbana
4957,13,Hidalgo,Campo deportivo ,Calle,5,sin número,Colonia,0001,Xochicoatlan,79,Xochicoatlan,43250,Urbana
4958,13,Hidalgo,Centro de la localidad ,Calle,sin número,sin número,Colonia,0001,Xochicoatlan,79,Xochicoatlan,43263,Urbana
4959,13,Hidalgo,Hidalgo ,Calle,19,sin número,Colonia,0001,Xochicoatlan,79,Xochicoatlan,43263,Urbana
4960,13,Hidalgo,Centro de la localidad ,Calle,sin número,sin número,Colonia,0001,Xochicoatlan,79,Xochicoatlan,43250,Urbana
4961,13,Hidalgo,Centro de la localidad ,Calle,sin número,sin número,Colonia,0001,Xochicoatlan,79,Xochicoatlan,43265,Urbana
4962,13,Hidalgo,Juárez ,Calle,4,sin número,Colonia,0001,Xochicoatlan,79,Xochicoatlan,43265,Urbana
4963,13,Hidalgo,El Polvorin (Loma Coatzintla) ,Calle,sin número,sin número,Colonia,0001,Xochicoatlan,79,Xochicoatlan,43265,Urbana
4964,13,Hidalgo,Entrada del Poblado ,Calle,sin número,sin número,Colonia,0001,Xochicoatlan,79,Xochicoatlan,43264,Urbana
4965,13,Hidalgo,Centro de la localidad ,Calle,sin número,sin número,Colonia,0001,Xochicoatlan,79,Xochicoatlan,43264,Urbana
4966,13,Hidalgo,Revolución,Calle,8,sin número,Colonia,0001,Xochicoatlan,79,Xochicoatlan,43264,Urbana
4967,13,Hidalgo,Centro de la localidad ,Calle,sin número,sin número,Colonia,0001,Xochicoatlan,79,Xochicoatlan,43256,Urbana
4968,13,Hidalgo,Barrio Centro ,Calle,sin número,sin número,Colonia,0001,Xochicoatlan,79,Xochicoatlan,43260,Urbana
4969,13,Hidalgo,Barrio Zacatepe ,Calle,sin número,sin número,Colonia,0001,Xochicoatlan,79,Xochicoatlan,43260,Urbana
4970,13,Hidalgo,Barrio Zacualtitla ,Calle,6,sin número,Colonia,0001,Xochicoatlan,79,Xochicoatlan,43260,Urbana
4971,13,Hidalgo,del Estudiante,Avenida,sin número,sin número,Colonia,0001,Xochicoatlan,79,Xochicoatlan,43250,Urbana
4972,13,Hidalgo, Hidalgo ,Avenida,sin número,sin número,Colonia,0001,Centro,79,Xochicoatlan,43250,Urbana
4973,13,Hidalgo,Manuela Aranda ,Calle,2,sin número,Colonia,0001,Huitzitzila,79,Xochicoatlan,43250,Urbana
4974,13,Hidalgo,Profesora Teresa Hernández,Calle,3,sin número,Colonia,0001,Yahualica,80,Yahualica,43087,Urbana
4975,13,Hidalgo,Independencia ,Calle,5,sin número,Colonia,0001,Yahualica,80,Yahualica,43080,Urbana
4976,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Yahualica,80,Yahualica,43080,Urbana
4977,13,Hidalgo,Principal ,Calle,sin número,sin número,Colonia,0001,Yahualica,80,Yahualica,43085,Urbana
4978,13,Hidalgo,Plaza Constitución,Calle,1,sin número,Colonia,0001,Yahualica,80,Yahualica,43085,Urbana
4979,13,Hidalgo,Centro de la comunidad ,Calle,sin número,sin número,Colonia,0001,Yahualica,80,Yahualica,43080,Urbana
4980,13,Hidalgo,Centro de la comunidad ,Calle,sin número,sin número,Colonia,0001,Yahualica,80,Yahualica,43080,Urbana
4981,13,Hidalgo,Centro de la localidad ,Calle,sin número,sin número,Colonia,0001,Yahualica,80,Yahualica,43084,Urbana
4982,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Yahualica,80,Yahualica,43084,Urbana
4983,13,Hidalgo,Centro de la localidad ,Calle,sin número,sin número,Colonia,0001,Yahualica,80,Yahualica,43084,Urbana
4984,13,Hidalgo,Centro de la localidad ,Calle,sin número,sin número,Colonia,0001,Yahualica,80,Yahualica,43084,Urbana
4985,13,Hidalgo,Entrada a la comunidad ,Calle,sin número,sin número,Colonia,0001,Yahualica,80,Yahualica,43084,Urbana
4986,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Yahualica,80,Yahualica,43080,Urbana
4987,13,Hidalgo,Centro de la localidad ,Calle,sin número,sin número,Colonia,0001,Yahualica,80,Yahualica,43080,Urbana
4988,13,Hidalgo,Centro de la localidad ,Calle,sin número,sin número,Colonia,0001,Yahualica,80,Yahualica,43085,Urbana
4989,13,Hidalgo,Huexoapa ,Calle,sin número,sin número,Colonia,0001,Yahualica,80,Yahualica,43086,Urbana
4990,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Yahualica,80,Yahualica,43080,Urbana
4991,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Yahualica,80,Yahualica,43080,Urbana
4992,13,Hidalgo,La Placeta ,Calle,sin número,sin número,Colonia,0001,Yahualica,80,Yahualica,43080,Urbana
4993,13,Hidalgo,Plaza Principal ,Calle,sin número,sin número,Colonia,0001,Yahualica,80,Yahualica,43080,Urbana
4994,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Yahualica,80,Yahualica,43080,Urbana
4995,13,Hidalgo, Democracia ,Avenida,1,sin número,Colonia,0001,Yahualica,80,Yahualica,43087,Urbana
4996,13,Hidalgo,Francisco I. Madero ,Avenida,sin número,sin número,Colonia,0001,Yahualica,80,Yahualica,43086,Urbana
4997,13,Hidalgo,Centro de la localidad ,Calle,sin número,sin número,Colonia,0001,Yahualica,80,Yahualica,43084,Urbana
4998,13,Hidalgo,Plaza Principal ,Calle,sin número,sin número,Colonia,0001,Yahualica,80,Yahualica,43084,Urbana
4999,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Yahualica,80,Yahualica,43084,Urbana
5000,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Yahualica,80,Yahualica,43086,Urbana
5001,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Yahualica,80,Yahualica,43086,Urbana
5002,13,Hidalgo,Entrada A La comunidad ,Calle,sin número,sin número,Colonia,0001,Yahualica,80,Yahualica,43086,Urbana
5003,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Yahualica,80,Yahualica,43080,Urbana
5004,13,Hidalgo,Centro de la comunidad ,Calle,sin número,sin número,Colonia,0001,Cruxco,80,Yahualica,43080,Urbana
5005,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Ikatzokohuitli,80,Yahualica,43080,Urbana
5006,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Yahualica,80,Yahualica,43081,Urbana
5007,13,Hidalgo,La Entrada del Pueblo ,Calle,sin número,sin número,Colonia,0001,Yahualica,80,Yahualica,43081,Urbana
5008,13,Hidalgo,Centro de la localidad ,Calle,sin número,sin número,Colonia,0001,Yahualica,80,Yahualica,43085,Urbana
5009,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Yahualica,80,Yahualica,43080,Urbana
5010,13,Hidalgo,Centro de la localidad ,Calle,sin número,sin número,Colonia,0001,Yahualica,80,Yahualica,43080,Urbana
5011,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Yahualica,80,Yahualica,43080,Urbana
5012,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Yahualica,80,Yahualica,43080,Urbana
5013,13,Hidalgo,Centro de la localidad ,Calle,sin número,sin número,Colonia,0001,Yahualica,80,Yahualica,43080,Urbana
5014,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Yahualica,80,Yahualica,43089,Urbana
5015,13,Hidalgo,Miguel Hidalgo ,Calle,sin número,sin número,Colonia,0001,Yahualica,80,Yahualica,43089,Urbana
5016,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Yahualica,80,Yahualica,43089,Urbana
5017,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Yahualica,80,Yahualica,43084,Urbana
5018,13,Hidalgo,Plaza Principal ,Calle,sin número,sin número,Colonia,0001,Yahualica,80,Yahualica,43084,Urbana
5019,13,Hidalgo,Entrada A La localidad ,Calle,sin número,sin número,Colonia,0001,Yahualica,80,Yahualica,43084,Urbana
5020,13,Hidalgo,Juárez ,Calle,sin número,sin número,Colonia,0001,Yahualica,80,Yahualica,43080,Urbana
5021,13,Hidalgo,Plaza Principal ,Calle,1,sin número,Colonia,0001,Yahualica,80,Yahualica,43080,Urbana
5022,13,Hidalgo,Francisco Bautista Lara ,Calle,sin número,sin número,Colonia,0001,Yahualica,80,Yahualica,43080,Urbana
5023,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Yahualica,80,Yahualica,43080,Urbana
5024,13,Hidalgo,Centro de la comunidad ,Calle,sin número,sin número,Colonia,0001,Yahualica,80,Yahualica,43080,Urbana
5025,13,Hidalgo,Centro de la localidad ,Calle,sin número,sin número,Colonia,0001,Yahualica,80,Yahualica,43080,Urbana
5026,13,Hidalgo,Centro de la localidad ,Calle,sin número,sin número,Colonia,0001,Yahualica,80,Yahualica,43080,Urbana
5027,13,Hidalgo,Entrada a la comunidad ,Calle,sin número,sin número,Colonia,0001,Yahualica,80,Yahualica,43080,Urbana
5028,13,Hidalgo,Adolfo López Mateos,Calle,sin número,sin número,Colonia,0001,Tetitla,80,Yahualica,43080,Urbana
5029,13,Hidalgo,Hidalgo ,Avenida,15,sin número,Colonia,0001,5 de Mayo,80,Yahualica,43080,Urbana
5030,13,Hidalgo,Hidalgo ,Calle,3,sin número,Colonia,0001,5 de Mayo,80,Yahualica,43080,Urbana
5031,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Yahualica,80,Yahualica,43080,Urbana
5032,13,Hidalgo, Principal ,Calle,sin número,sin número,Colonia,0001,Yahualica,80,Yahualica,43080,Urbana
5033,13,Hidalgo,"conocido, Barrio Emiliano Zapata ",Calle,sin número,sin número,Colonia,0001,Yahualica,80,Yahualica,43080,Urbana
5034,13,Hidalgo,Principal (Barrio Emiliano Zapata) ,Calle,sin número,sin número,Colonia,0001,Yahualica,80,Yahualica,43080,Urbana
5035,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Yahualica,80,Yahualica,43080,Urbana
5036,13,Hidalgo,Las Palomas ,Calle,sin número,sin número,Colonia,0001,La Campesina,81,Zacualtipán de Ángeles,43203,Urbana
5037,13,Hidalgo,Ocampo ,Calle,60,sin número,Colonia,0001,Chililiapa,81,Zacualtipán de Ángeles,43200,Urbana
5038,13,Hidalgo,Emiliano Zapata ,Calle,sin número,sin número,Colonia,0001,Zacualtipán de Ángeles,81,Zacualtipán de Ángeles,43221,Urbana
5039,13,Hidalgo,Nacional,Calle,1,sin número,Colonia,0001,Zacualtipán de Ángeles,81,Zacualtipán de Ángeles,43221,Urbana
5040,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Zacualtipán de Ángeles,81,Zacualtipán de Ángeles,43221,Urbana
5041,13,Hidalgo,Doctor José Duran ,Calle,sin número,sin número,Colonia,0001,Cacala,81,Zacualtipán de Ángeles,43205,Urbana
5042,13,Hidalgo,Ma. Teresa Cárdenas,Calle,1,sin número,Colonia,0001,Cacala,81,Zacualtipán de Ángeles,43205,Urbana
5043,13,Hidalgo,Plaza Principal ,Calle,sin número,sin número,Colonia,0001,Zacualtipán de Ángeles,81,Zacualtipán de Ángeles,43200,Urbana
5044,13,Hidalgo,Miguel Hidalgo ,Avenida,sin número,sin número,Colonia,0001,Zacualtipán de Ángeles,81,Zacualtipán de Ángeles,43210,Urbana
5045,13,Hidalgo,Adolfo López Mateos,Calle,1,sin número,Colonia,0001,Zacualtipán de Ángeles,81,Zacualtipán de Ángeles,43210,Urbana
5046,13,Hidalgo,Cuatempa ,Calle,sin número,sin número,Colonia,0001,Zacualtipán de Ángeles,81,Zacualtipán de Ángeles,43210,Urbana
5047,13,Hidalgo,Teotihuacan ,Calle,sin número,sin número,Colonia,0001,Cosapa,81,Zacualtipán de Ángeles,43204,Urbana
5048,13,Hidalgo,5 de Mayo ,Calle,64,sin número,Colonia,0001,Cosapa,81,Zacualtipán de Ángeles,43204,Urbana
5049,13,Hidalgo,16 de Septiembre ,Calle,sin número,sin número,Colonia,0001,Zacualtipán de Ángeles,81,Zacualtipán de Ángeles,43212,Urbana
5050,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Zacualtipán de Ángeles,81,Zacualtipán de Ángeles,43212,Urbana
5051,13,Hidalgo,Hidalgo  ,Calle,55,sin número,Colonia,0001,Zacualtipán de Ángeles,81,Zacualtipán de Ángeles,43212,Urbana
5052,13,Hidalgo,Centro de la localidad ,Calle,sin número,sin número,Colonia,0001,Zacualtipán de Ángeles,81,Zacualtipán de Ángeles,43218,Urbana
5053,13,Hidalgo,Centro ,Calle,sin número,sin número,Colonia,0001,Zacualtipán de Ángeles,81,Zacualtipán de Ángeles,43222,Urbana
5054,13,Hidalgo,Lic. Adolfo López Mateos ,Calle,2,sin número,Colonia,0001,Zacualtipán de Ángeles,81,Zacualtipán de Ángeles,43222,Urbana
5055,13,Hidalgo,Lic. Adolfo López Mateos ,Calle,sin número,sin número,Colonia,0001,Zacualtipán de Ángeles,81,Zacualtipán de Ángeles,43222,Urbana
5056,13,Hidalgo,Centro de la localidad ,Calle,sin número,sin número,Colonia,0001,Zacualtipán de Ángeles,81,Zacualtipán de Ángeles,43218,Urbana
5057,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Zacualtipán de Ángeles,81,Zacualtipán de Ángeles,43218,Urbana
5058,13,Hidalgo,Hidalgo ,Calle,117,sin número,Colonia,0001,Zacualtipán de Ángeles,81,Zacualtipán de Ángeles,43220,Urbana
5059,13,Hidalgo,Pino Solo ,Calle,sin número,sin número,Colonia,0001,Zacualtipán de Ángeles,81,Zacualtipán de Ángeles,43220,Urbana
5060,13,Hidalgo,Plaza Principal ,Calle,34,sin número,Colonia,0001,Zacualtipán de Ángeles,81,Zacualtipán de Ángeles,43219,Urbana
5061,13,Hidalgo,Miguel Hidalgo ,Avenida,1,sin número,Colonia,0001,Zacualtipán de Ángeles,81,Zacualtipán de Ángeles,43206,Urbana
5062,13,Hidalgo,Cristóbal Colón ,Calle,8,sin número,Colonia,0001,Zacualtipán de Ángeles,81,Zacualtipán de Ángeles,43200,Urbana
5063,13,Hidalgo,Felipe Ángeles ,Calle,sin número,sin número,Colonia,0001,Zacualtipán de Ángeles,81,Zacualtipán de Ángeles,43201,Urbana
5064,13,Hidalgo,Reforma ,Calle,82,sin número,Colonia,0001,Zacualtipán de Ángeles,81,Zacualtipán de Ángeles,43201,Urbana
5065,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Zacualtipán de Ángeles,81,Zacualtipán de Ángeles,43201,Urbana
5066,13,Hidalgo,Fernando Soto ,Calle,sin número,sin número,Colonia,0001,Zacualtipán de Ángeles,81,Zacualtipán de Ángeles,43211,Urbana
5067,13,Hidalgo,Dr. José Duran,Calle,1,sin número,Colonia,0001,Zacualtipán de Ángeles,81,Zacualtipán de Ángeles,43211,Urbana
5068,13,Hidalgo,Lic. Marco R. García Chavez ,Calle,sin número,sin número,Colonia,0001,Zacualtipán de Ángeles,81,Zacualtipán de Ángeles,43211,Urbana
5069,13,Hidalgo,Tlahica ,Calle,sin número,sin número,Colonia,0001,Zacualtipán de Ángeles,81,Zacualtipán de Ángeles,43212,Urbana
5070,13,Hidalgo,5 de Mayo ,Calle,1,sin número,Colonia,0001,Zacualtipán de Ángeles,81,Zacualtipán de Ángeles,43212,Urbana
5071,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Zacualtipán de Ángeles,81,Zacualtipán de Ángeles,43212,Urbana
5072,13,Hidalgo,Benito Juárez ,Calle,13,sin número,Colonia,0001,Chililiapa,81,Zacualtipán de Ángeles,43200,Urbana
5073,13,Hidalgo,Independencia,Calle,4,sin número,Colonia,0001,Centro,81,Zacualtipán de Ángeles,43200,Urbana
5074,13,Hidalgo,del Carmen ,Calle,sin número,sin número,Colonia,0001,Tepanapa,81,Zacualtipán de Ángeles,43200,Urbana
5075,13,Hidalgo,Santa Rita,Calle,sin número,sin número,Colonia,0001,Santa Cecilia,81,Zacualtipán de Ángeles,43203,Urbana
5076,13,Hidalgo,Manuel Mayne ,Calle,sin número,sin número,Colonia,0001,López Mateos Primera Sección,81,Zacualtipán de Ángeles,43200,Urbana
5077,13,Hidalgo,Las Frutas ,Avenida,sin número,sin número,Colonia,0001,Zaragoza,81,Zacualtipán de Ángeles,43203,Urbana
5078,13,Hidalgo,Nicolás Bravo ,Calle,1,sin número,Colonia,0001,Panotlan,81,Zacualtipán de Ángeles,43205,Urbana
5079,13,Hidalgo,Santa Rita ,Calle,sin número,sin número,Colonia,0001,Santa Cecilia,81,Zacualtipán de Ángeles,43203,Urbana
5080,13,Hidalgo,Rayón ,Calle,32,sin número,Colonia,0001,Centro,82,Zapotlán de Juárez,42191,Urbana
5081,13,Hidalgo,Venustiano Carranza ,Calle,sin número,sin número,Colonia,0001,Lomas de Pedregal,82,Zapotlán de Juárez,42191,Urbana
5082,13,Hidalgo,Rayón ,Calle,30,sin número,Colonia,0001,Centro,82,Zapotlán de Juárez,42191,Urbana
5083,13,Hidalgo,Olimpia ,Calle,sin número,sin número,Colonia,0001,El Herradero,82,Zapotlán de Juárez,42191,Urbana
5084,13,Hidalgo,Ignacio Allende ,Calle,sin número,sin número,Colonia,0001,Centro,82,Zapotlán de Juárez,42192,Urbana
5085,13,Hidalgo,Vicente Suarez ,Calle,sin número,sin número,Colonia,0001,Niños Héroes,82,Zapotlán de Juárez,42192,Urbana
5086,13,Hidalgo,Quintana Roo ,Calle,sin número,sin número,Colonia,0001,Centro,82,Zapotlán de Juárez,42192,Urbana
5087,13,Hidalgo,Pedro María Anaya ,Calle,8,sin número,Colonia,0001,Niños Héroes,82,Zapotlán de Juárez,42192,Urbana
5088,13,Hidalgo,Aquíles Serdán ,Avenida,sin número,sin número,Colonia,0001,Emiliano Zapata,82,Zapotlán de Juárez,42190,Urbana
5089,13,Hidalgo,Erasmo Cerón ,Calle,sin número,sin número,Colonia,0001,Centro Zapotlán,82,Zapotlán de Juárez,42190,Urbana
5090,13,Hidalgo,Xicotencatl ,Calle,sin número,sin número,Colonia,0001,Niños Héroes,82,Zapotlán de Juárez,42192,Urbana
5091,13,Hidalgo,Profr. Eduardo Vera Gutierrez ,Calle,sin número,sin número,Colonia,0001,Centro Zapotlán,82,Zapotlán de Juárez,42190,Urbana
5092,13,Hidalgo,Emiliano Zapata ,Avenida,sin número,sin número,Colonia,0001,Emiliano Zapata,82,Zapotlán de Juárez,42190,Urbana
5093,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Zempoala,83,Zempoala,43830,Urbana
