ID_INMUEBLE,ID _ESTADO,ESTADO,OPERACION_ORIGEN,VALOR_CATASTRAL,TITULO_PROPIEDAD
1326,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,6374423.538,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
1327,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,5715766.739,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
1328,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1032942.963,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
1329,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1981973.281,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
1330,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2240224.987,
1331,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2755068.027,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
1332,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1091247.565,
1333,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,8155747.249,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
1334,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,4759647.911,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
1335,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2520700.133,
1336,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,555266.7121,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
1337,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2568340.037,
1338,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,793146.9309,
1339,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,8209709.339,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
1340,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,6652982.871,
1341,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1067746.915,
1342,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,682349.0303,
1343,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,4822742.046,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
1344,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,593902.2913,
1345,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,3147490.562,
1346,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,224341.801,
1347,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,33114842.27,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
1348,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,3063386.334,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
1349,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,4037705.394,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
1350,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,11464293.89,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
1351,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,14863522.4,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
1352,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1346817.131,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
1353,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,11684548.63,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
1354,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,4254830.963,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
1355,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1045012.591,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
1356,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,3917072.983,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
1357,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,665170.5662,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
1358,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,7470652.219,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
1359,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,4278650.915,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
1360,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1945828.26,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
1361,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1576076.188,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
1362,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,4195376.874,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
1363,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1423832.848,
1364,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,5922802.355,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
1365,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,523336.4814,
1366,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,8887204.974,
1367,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,977831.3852,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
1368,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,3448209.475,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
1369,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1503913.866,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
1370,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,555586.0143,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
1371,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,3135804.098,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
1372,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,440939.2438,
1373,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1550883.236,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
1374,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,3869465.009,
1375,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1317505.18,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
1376,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,3663674.672,
1377,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,8116983.949,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
1378,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2250506.521,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
1379,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2581559.153,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
1380,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1317505.18,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
1381,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,7896314.124,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
1382,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,637806.3585,
1383,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,4953655.992,
1384,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,662520.357,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
1385,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2355940.143,
1386,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1300901.46,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
1387,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,74226610.82,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
1388,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1772702.549,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
1389,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1836435.289,
1390,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,5702100.6,
1391,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,7178746.05,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
1392,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1206962.721,
1393,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,4168683.201,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
1394,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,5608545.024,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
1395,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1568540.653,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
1396,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,3676766.066,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
1397,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,721112.3304,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
1398,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,4173408.875,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
1399,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,3128779.447,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
1400,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,5501706.472,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
1401,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,3729450.947,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
1402,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,3346032.737,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
1403,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1411124.616,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
1404,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,4294488.31,
1405,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,3127246.796,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
1406,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,878081.3445,
1407,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,3846634.894,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
1408,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2788977.932,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
1409,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,3573184.398,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
1410,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,3511367.471,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
1411,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1112193.796,
1412,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,10156495.51,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
1413,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2450325.905,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
1414,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,4122575.948,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
1415,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,770795.7693,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
1416,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,7377224.364,
1417,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,20448758.35,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
1418,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,778714.4666,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
1419,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,3598194.709,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
1420,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,683562.379,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
1421,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,4649041.591,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
1422,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2473124.089,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
1423,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2721413.563,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
1424,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,5847383.15,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
1425,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,7202949.165,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
1426,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,975787.8505,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
1427,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,5053022.87,
1428,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1502445.076,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
1429,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,10172077.46,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
1430,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,4786980.188,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
1431,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,3653201.556,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
1432,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,3917775.448,
