ID_INMUEBLE,ID _ESTADO,ESTADO,DENOMINACIÓN_INMUEBLE,NOMBRE_VIALIDAD,TIPO_ASENTAMIENTO,NATURALEZA_INMUEBLE,TIPO_INMUEBLE,USO_INMUEBLE
3188,13,Hidalgo,Primaria General Benito Juárez,Domicilio conocido,Colonia,Urbana,Edificación,Primaria General
3189,13,Hidalgo,Primaria Indígena Lázaro Cárdenas,Domicilio conocido,Colonia,Urbana,Edificación,Primaria Indígena
3190,13,Hidalgo,Primaria Indígena Niños Héroes,Domicilio conocido,Colonia,Urbana,Edificación,Primaria Indígena
3191,13,Hidalgo,Primaria Indígena Francisco Villa,Centro de la localidad ,Colonia,Urbana,Edificación,Primaria Indígena
3192,13,Hidalgo,Preescolar General Antelina Chavez Ruíz,Domicilio conocido,Colonia,Urbana,Edificación,Preescolar General
3193,13,Hidalgo,Primaria General Benito Juárez,Domicilio conocido,Colonia,Urbana,Edificación,Primaria General
3194,13,Hidalgo,Telesecundaria 338,Centro de la localidad ,Colonia,Urbana,Edificación,Telesecundaria
3195,13,Hidalgo,Primaria General Narciso Mendoza,Domicilio conocido,Colonia,Urbana,Edificación,Primaria General
3196,13,Hidalgo,Telesecundaria 553,Domicilio conocido,Colonia,Urbana,Edificación,Telesecundaria
3197,13,Hidalgo,Primaria Indígena Miguel Hidalgo,Domicilio conocido,Colonia,Urbana,Edificación,Primaria Indígena
3198,13,Hidalgo,Preescolar General La Alegria de Vivir,Domicilio conocido,Colonia,Urbana,Edificación,Preescolar General
3199,13,Hidalgo,Primaria General El Tormento de Cuauhtémoc,Domicilio conocido,Colonia,Urbana,Edificación,Primaria General
3200,13,Hidalgo,Telesecundaria 552,Domicilio conocido,Colonia,Urbana,Edificación,Telesecundaria
3201,13,Hidalgo,Preescolar General Hermanos Serdán,Centro de la localidad ,Colonia,Urbana,Edificación,Preescolar General
3202,13,Hidalgo,Primaria General Benito Juárez,Francisco I. Madero ,Colonia,Urbana,Edificación,Primaria General
3203,13,Hidalgo,Telesecundaria 370,Licenciado Alfonso I. Morin ,Colonia,Urbana,Edificación,Telesecundaria
3204,13,Hidalgo,Primaria General Emiliano Zapata,Domicilio conocido,Colonia,Urbana,Edificación,Primaria General
3205,13,Hidalgo,Telesecundaria 551,Domicilio conocido,Colonia,Urbana,Edificación,Telesecundaria
3206,13,Hidalgo,Preescolar Indígena Emiliano Zapata,Domicilio conocido,Colonia,Urbana,Edificación,Preescolar Indígena
3207,13,Hidalgo,Primaria Indígena Emiliano Zapata,Domicilio conocido,Colonia,Urbana,Edificación,Primaria Indígena
3208,13,Hidalgo,Preescolar Indígena Leóna Vicario,Domicilio conocido,Colonia,Urbana,Edificación,Preescolar Indígena
3209,13,Hidalgo,Primaria Indígena Justo Sierra,Centro Poblado,Colonia,Urbana,Edificación,Primaria Indígena
3210,13,Hidalgo,Telesecundaria 706,Domicilio conocido,Colonia,Urbana,Edificación,Telesecundaria
3211,13,Hidalgo,Preescolar Indígena Sor Juana Inés de La Cruz,Domicilio conocido,Colonia,Urbana,Edificación,Preescolar Indígena
3212,13,Hidalgo,Primaria General Hermenegildo Galeana,Domicilio conocido,Colonia,Urbana,Edificación,Primaria General
3213,13,Hidalgo,Telesecundaria 605,Domicilio conocido,Colonia,Urbana,Edificación,Telesecundaria
3214,13,Hidalgo,Primaria General Vicente Guerrero,Domicilio conocido,Colonia,Urbana,Edificación,Primaria General
3215,13,Hidalgo,Preescolar General La Gran Familia,Domicilio conocido,Colonia,Urbana,Edificación,Preescolar General
3216,13,Hidalgo,Primaria General Antonia Rubio,Domicilio conocido,Colonia,Urbana,Edificación,Primaria General
3217,13,Hidalgo,Preescolar General Libertad del Pensamiento,Domicilio conocido,Colonia,Urbana,Edificación,Preescolar General
3218,13,Hidalgo,Primaria General Indios Zacapoaxtla,Domicilio conocido,Colonia,Urbana,Edificación,Primaria General
3219,13,Hidalgo,Telesecundaria 715,Domicilio conocido,Colonia,Urbana,Edificación,Telesecundaria
3220,13,Hidalgo,Primaria General Emiliano Zapata,Domicilio conocido,Colonia,Urbana,Edificación,Primaria General
3221,13,Hidalgo,Telesecundaria 714,Domicilio conocido,Colonia,Urbana,Edificación,Telesecundaria
3222,13,Hidalgo,Preescolar General Nicolás Flores,Domicilio conocido,Colonia,Urbana,Edificación,Preescolar General
3223,13,Hidalgo,Primaria General Miguel Hidalgo,Domicilio conocido,Colonia,Urbana,Edificación,Primaria General
3224,13,Hidalgo,Telesecundaria 463,Plaza Principal,Colonia,Urbana,Edificación,Telesecundaria
3225,13,Hidalgo,Preescolar General Nueva Ilusión,Domicilio conocido,Colonia,Urbana,Edificación,Preescolar General
3226,13,Hidalgo,Primaria General Margarita Maza de Juárez,Domicilio conocido,Colonia,Urbana,Edificación,Primaria General
3227,13,Hidalgo,Telesecundaria 497,Domicilio conocido,Colonia,Urbana,Edificación,Telesecundaria
3228,13,Hidalgo,Primaria General Lázaro Cárdenas,Domicilio conocido,Colonia,Urbana,Edificación,Primaria General
3229,13,Hidalgo,Telesecundaria 584,Domicilio conocido,Colonia,Urbana,Edificación,Telesecundaria
3230,13,Hidalgo,Primaria General Benito Juárez,Domicilio conocido,Colonia,Urbana,Edificación,Primaria General
3231,13,Hidalgo,Primaria General Amado Nervo,Domicilio conocido,Colonia,Urbana,Edificación,Primaria General
3232,13,Hidalgo,Primaria General Melchor Ocampo,Domicilio conocido,Colonia,Urbana,Edificación,Primaria General
3233,13,Hidalgo,Primaria General Niños Héroes,Domicilio conocido,Colonia,Urbana,Edificación,Primaria General
3234,13,Hidalgo,Primaria General Ignacio Zaragoza,Miguel Hidalgo ,Colonia,Urbana,Edificación,Primaria General
3235,13,Hidalgo,Telesecundaria 350,Domicilio conocido,Colonia,Urbana,Edificación,Telesecundaria
3236,13,Hidalgo,Primaria General Melchor Ocampo,Centro de la localidad ,Colonia,Urbana,Edificación,Primaria General
3237,13,Hidalgo,Primaria General José Vasconcelos,Centro de la localidad ,Colonia,Urbana,Edificación,Primaria General
3238,13,Hidalgo,Primaria General Joséfa Ortíz de Domínguez,Domicilio conocido,Colonia,Urbana,Edificación,Primaria General
3239,13,Hidalgo,Primaria General Consumación de La Independencia,Domicilio conocido,Colonia,Urbana,Edificación,Primaria General
3240,13,Hidalgo,Preescolar General Guadalupe Victoria,Domicilio conocido,Colonia,Urbana,Edificación,Preescolar General
3241,13,Hidalgo,Preescolar General Nueva Ilusión,Domicilio conocido,Colonia,Urbana,Edificación,Preescolar General
3242,13,Hidalgo,Primaria General Jaime Nuno,Domicilio conocido,Colonia,Urbana,Edificación,Primaria General
3243,13,Hidalgo,Primaria General Miguel Hidalgo y Costilla,Domicilio conocido,Colonia,Urbana,Edificación,Primaria General
3244,13,Hidalgo,Preescolar General Antonio Caso,Domicilio conocido,Colonia,Urbana,Edificación,Preescolar General
3245,13,Hidalgo,Primaria General Leandro Valle,Domicilio conocido,Colonia,Urbana,Edificación,Primaria General
3246,13,Hidalgo,Telesecundaria 667,Domicilio conocido,Colonia,Urbana,Edificación,Telesecundaria
3247,13,Hidalgo,Preescolar General Miguel Hidalgo y Costilla,Domicilio conocido,Colonia,Urbana,Edificación,Preescolar General
3248,13,Hidalgo,Primaria General Leóna Vicario,Centro de la localidad ,Colonia,Urbana,Edificación,Primaria General
3249,13,Hidalgo,Telesecundaria 582,Domicilio conocido,Colonia,Urbana,Edificación,Telesecundaria
3250,13,Hidalgo,Primaria General Aquíles Serdán,Domicilio conocido,Colonia,Urbana,Edificación,Primaria General
3251,13,Hidalgo,Telesecundaria 625,Domicilio conocido,Colonia,Urbana,Edificación,Telesecundaria
3252,13,Hidalgo,Primaria General Ignacio Allende,Centro de la localidad ,Colonia,Urbana,Edificación,Primaria General
3253,13,Hidalgo,Telesecundaria 581,Domicilio conocido,Colonia,Urbana,Edificación,Telesecundaria
3254,13,Hidalgo,Primaria General Justo Sierra,Domicilio conocido,Colonia,Urbana,Edificación,Primaria General
3255,13,Hidalgo,Primaria General Ignacio M. Altamirano,Domicilio conocido,Colonia,Urbana,Edificación,Primaria General
3256,13,Hidalgo,Telesecundaria 587,Domicilio conocido,Colonia,Urbana,Edificación,Telesecundaria
3257,13,Hidalgo,Primaria General José María Morelos y Pavón,Centro de la comunidad ,Colonia,Urbana,Edificación,Primaria General
3258,13,Hidalgo,Preescolar General Gabriela Mistral,Domicilio conocido,Colonia,Urbana,Edificación,Preescolar General
3259,13,Hidalgo,Primaria General Valentín Gómez Farías,Centro de la localidad ,Colonia,Urbana,Edificación,Primaria General
3260,13,Hidalgo,Telesecundaria 498,"La Peña-Aguazarca, Querrero ",Colonia,Urbana,Edificación,Telesecundaria
3261,13,Hidalgo,Primaria General Benito Juárez,Domicilio conocido,Colonia,Urbana,Edificación,Primaria General
3262,13,Hidalgo,Secundaria General Nicolás Flores,Francia Cuartel Abasolo ,Colonia,Urbana,Edificación,Secundaria General
3263,13,Hidalgo,Preescolar General Irene Flores Rubio,Rubio ,Colonia,Urbana,Edificación,Preescolar General
3264,13,Hidalgo,Primaria General Revolución,Independencia ,Colonia,Urbana,Edificación,Primaria General
3265,13,Hidalgo,Primaria General Miguel Hidalgo y Costilla,Domicilio conocido,Colonia,Urbana,Edificación,Primaria General
3266,13,Hidalgo,Primaria General Francisco I. Madero,Centro de la localidad ,Colonia,Urbana,Edificación,Primaria General
3267,13,Hidalgo,Telesecundaria 583,Domicilio conocido,Colonia,Urbana,Edificación,Telesecundaria
3268,13,Hidalgo,Preescolar General Voces del Futuro,Domicilio conocido,Colonia,Urbana,Edificación,Preescolar General
3269,13,Hidalgo,Primaria General Benito Juárez,Domicilio conocido,Colonia,Urbana,Edificación,Primaria General
3270,13,Hidalgo,Telesecundaria 77,Domicilio conocido,Colonia,Urbana,Edificación,Telesecundaria
3271,13,Hidalgo,Preescolar General Flor de Xochitl,Domicilio conocido,Colonia,Urbana,Edificación,Preescolar General
3272,13,Hidalgo,Primaria General Nicolás Bravo,Domicilio conocido,Colonia,Urbana,Edificación,Primaria General
3273,13,Hidalgo,Telesecundaria 496,Principal (Centro) ,Colonia,Urbana,Edificación,Telesecundaria
3274,13,Hidalgo,Primaria General José Ma. Morelos y Pavón,Domicilio conocido,Colonia,Urbana,Edificación,Primaria General
3275,13,Hidalgo,Telesecundaria 736,Domicilio conocido,Colonia,Urbana,Edificación,Telesecundaria
3276,13,Hidalgo,Primaria General José María Morelos,Centro de la localidad ,Colonia,Urbana,Edificación,Primaria General
3277,13,Hidalgo,Telesecundaria 585,Domicilio conocido,Colonia,Urbana,Edificación,Telesecundaria
3278,13,Hidalgo,Primaria General José María Morelos,Domicilio conocido,Colonia,Urbana,Edificación,Primaria General
3279,13,Hidalgo,Primaria General Francisco I. Madero,Domicilio conocido,Colonia,Urbana,Edificación,Primaria General
3280,13,Hidalgo,Primaria General Pedro María Anaya,Centro de la localidad,Colonia,Urbana,Edificación,Primaria General
3281,13,Hidalgo,Telesecundaria 586,Domicilio conocido,Colonia,Urbana,Edificación,Telesecundaria
3282,13,Hidalgo,Preescolar General El paraje Infantil,Principal (conocido Zipatla) ,Colonia,Urbana,Edificación,Preescolar General
3283,13,Hidalgo,Preescolar General Igor Stravinsky,Felipe Ángeles ,Colonia,Urbana,Edificación,Preescolar General
3284,13,Hidalgo,Primaria General Lázaro Cárdenas,Lázaro Cárdenas ,Colonia,Urbana,Edificación,Primaria General
3285,13,Hidalgo,Primaria General 30 de Abril,Bugambilia,Colonia,Urbana,Edificación,Primaria General
3286,13,Hidalgo,Preescolar General Vicente Lombardo Toledano,5 de Mayo ,Colonia,Urbana,Edificación,Preescolar General
3287,13,Hidalgo,Primaria General Gral. Álvaro Obregón,Emiliano Zapata ,Colonia,Urbana,Edificación,Primaria General
3288,13,Hidalgo,Centro de Atención Múltiple número 12,Escuela de Educación Especial ,Colonia,Urbana,Edificación,Centro de Atención Múltiple (Cam)
3289,13,Hidalgo,Secundaria General Lic. Adolfo López Mateos, Tito Estrada Poniente ,Colonia,Urbana,Edificación,Secundaria General
3290,13,Hidalgo,Preescolar General Club de Leónes,Ferrocarril Sur ,Colonia,Urbana,Edificación,Preescolar General
3291,13,Hidalgo,Primaria General Justo Sierra,Tito Estrada ,Colonia,Urbana,Edificación,Primaria General
3292,13,Hidalgo,Telesecundaria 31,Ignacio de La Llave,Colonia,Urbana,Edificación,Telesecundaria
3293,13,Hidalgo,Secundaria Técnica Escuela Secundaria Técnica 63,Progreso-El Tepehe,Colonia,Urbana,Edificación,Secundaria Técnica
3294,13,Hidalgo,Pedagógica Normal Valle del Mezquital,Progreso-Ixmiquilpan ,Colonia,Urbana,Edificación,Pedagógica
3295,13,Hidalgo,Preescolar General Alberto Pérez Lemus,Manuel Doblado ,Colonia,Urbana,Edificación,Preescolar General
3296,13,Hidalgo,Primaria General Margarita Maza de Juárez,Cuitlahuac ,Colonia,Urbana,Edificación,Primaria General
3297,13,Hidalgo,Preescolar General Guadalupe Victoria,Revolución ,Colonia,Urbana,Edificación,Preescolar General
3298,13,Hidalgo,Primaria General Felipe Ángeles,Revolución,Colonia,Urbana,Edificación,Primaria General
3299,13,Hidalgo,Preescolar General Batsi Hoya,13 de Abril ,Colonia,Urbana,Edificación,Preescolar General
3300,13,Hidalgo,Primaria General Miguel Hidalgo y Costilla,José Ma. Morelos,Colonia,Urbana,Edificación,Primaria General
3301,13,Hidalgo,Preescolar General Juan Ruíz de Alarcón,Nicolás Flores ,Colonia,Urbana,Edificación,Preescolar General
3302,13,Hidalgo,Preescolar General Moctezuma Ilhuicamina,Miguel Hidalgo ,Colonia,Urbana,Edificación,Preescolar General
3303,13,Hidalgo,Primaria General Ignacio Zaragoza, Miguel Hidalgo,Colonia,Urbana,Edificación,Primaria General
3304,13,Hidalgo,Telesecundaria 176,12 de Octubre,Colonia,Urbana,Edificación,Telesecundaria
3305,13,Hidalgo,Primaria General Gral. Vicente Guerrero,Plaza Principal ,Colonia,Urbana,Edificación,Primaria General
3306,13,Hidalgo,Telesecundaria 289,Domicilio conocido,Colonia,Urbana,Edificación,Telesecundaria
3307,13,Hidalgo,Primaria General Nicolás Bravo,Benito Juárez,Colonia,Urbana,Edificación,Primaria General
3308,13,Hidalgo,Telesecundaria 18,Francisco I. Madero ,Colonia,Urbana,Edificación,Telesecundaria
3309,13,Hidalgo,Primaria General Profr. Raymundo Vivanco Ortíz,Bella Vista ,Colonia,Urbana,Edificación,Primaria General
3310,13,Hidalgo,Preescolar General Profesora Carlota López Hinojosa,Plaza Principal ,Colonia,Urbana,Edificación,Preescolar General
3311,13,Hidalgo,Primaria General Profr. Alfonso Hernández,Plaza Principal ,Colonia,Urbana,Edificación,Primaria General
3312,13,Hidalgo,Telesecundaria 288,Barrio Apantipa ,Colonia,Urbana,Edificación,Telesecundaria
3313,13,Hidalgo,Preescolar General Lic. Gabriela Rojo Posada,Barrio Centro ,Colonia,Urbana,Edificación,Preescolar General
3314,13,Hidalgo,Primaria General Justo Sierra,16 de Enero,Colonia,Urbana,Edificación,Primaria General
3315,13,Hidalgo,Telesecundaria 142,5 Poniente ,Colonia,Urbana,Edificación,Telesecundaria
3316,13,Hidalgo,Primaria General Emiliano Zapata,Principal,Colonia,Urbana,Edificación,Primaria General
3317,13,Hidalgo,Primaria General Venustiano Carranza,Venustiano Carranza ,Colonia,Urbana,Edificación,Primaria General
3318,13,Hidalgo,Preescolar General Profr. Elias Pérez Sánchez,Niños Héroes ,Colonia,Urbana,Edificación,Preescolar General
3319,13,Hidalgo,Primaria General Melchor Ocampo,Vargas Lugo,Colonia,Urbana,Edificación,Primaria General
3320,13,Hidalgo,Telesecundaria 56,Morelos,Colonia,Urbana,Edificación,Telesecundaria
3321,13,Hidalgo,Primaria General Fray Pedro de Gante,Plaza Principal,Colonia,Urbana,Edificación,Primaria General
3322,13,Hidalgo,Primaria General Francisco I. Madero,Felipe Ángeles ,Colonia,Urbana,Edificación,Primaria General
3323,13,Hidalgo,Secundaria General Nicandro Castillo,de Morelos ,Colonia,Urbana,Edificación,Secundaria General
3324,13,Hidalgo,Preescolar General Quetzalcóatl,Colonia Centro ,Colonia,Urbana,Edificación,Preescolar General
3325,13,Hidalgo,Primaria General Margarita Maza de Juárez,El Porvenir ,Colonia,Urbana,Edificación,Primaria General
3326,13,Hidalgo,Telesecundaria 361,Tuzanapa-Arroyo Hondo ,Colonia,Urbana,Edificación,Telesecundaria
3327,13,Hidalgo,Primaria General Emiliano Zapata,Plaza Principal ,Colonia,Urbana,Edificación,Primaria General
3328,13,Hidalgo,Primaria General Pedro María Anaya,Plaza Principal ,Colonia,Urbana,Edificación,Primaria General
3329,13,Hidalgo,Preescolar General Rafael González,Colonia Centro ,Colonia,Urbana,Edificación,Preescolar General
3330,13,Hidalgo,Primaria General José Ma. Morelos,Plaza Principal ,Colonia,Urbana,Edificación,Primaria General
3331,13,Hidalgo,Primaria General Lic. Benito Juárez,Adolfo López Mateos ,Colonia,Urbana,Edificación,Primaria General
3332,13,Hidalgo,Telesecundaria 510,Domicilio conocido,Colonia,Urbana,Edificación,Telesecundaria
3333,13,Hidalgo,Primaria General Cuauhtémoc,Benito Juárez ,Colonia,Urbana,Edificación,Primaria General
3334,13,Hidalgo,Preescolar General Niños Héroes,Pedro María Anaya ,Colonia,Urbana,Edificación,Preescolar General
3335,13,Hidalgo,Primaria General Benito Juárez,Domicilio conocido,Colonia,Urbana,Edificación,Primaria General
3336,13,Hidalgo,Primaria General Antonio Hidalgo Neri,Domicilio conocido,Colonia,Urbana,Edificación,Primaria General
3337,13,Hidalgo,Primaria General José Ma. Morelos y Pavón,Centro de la localidad ,Colonia,Urbana,Edificación,Primaria General
3338,13,Hidalgo,Primaria General Gral. Francisco Villa,Domicilio conocido,Colonia,Urbana,Edificación,Primaria General
3339,13,Hidalgo,Primaria General Emiliano Zapata,Domicilio conocido,Colonia,Urbana,Edificación,Primaria General
3340,13,Hidalgo,Primaria General José Vasconcelos,Domicilio conocido,Colonia,Urbana,Edificación,Primaria General
3341,13,Hidalgo,Primaria General Miguel Hidalgo,Domicilio conocido,Colonia,Urbana,Edificación,Primaria General
3342,13,Hidalgo,Telesecundaria 199,Domicilio conocido,Colonia,Urbana,Edificación,Telesecundaria
3343,13,Hidalgo,Primaria General Tierra y Libertad,López Mateos,Colonia,Urbana,Edificación,Primaria General
3344,13,Hidalgo,Primaria General Efrén Rebolledo,Hidalgo ,Colonia,Urbana,Edificación,Primaria General
3345,13,Hidalgo,Telesecundaria 490,Domicilio conocido,Colonia,Urbana,Edificación,Telesecundaria
3346,13,Hidalgo,Preescolar General Antonio José de Sucre,Pisa Flores,Colonia,Urbana,Edificación,Preescolar General
3347,13,Hidalgo,Primaria General María Isabel Ordaz Camacho,Pachuca,Colonia,Urbana,Edificación,Primaria General
3348,13,Hidalgo,Preescolar General Joséfa Ortíz de Domínguez,Chihuahua,Colonia,Urbana,Edificación,Preescolar General
3349,13,Hidalgo,Preescolar General Luis Jimenez Cortez,A Un Costado de La Via ,Colonia,Urbana,Edificación,Preescolar General
3350,13,Hidalgo,Primaria General Felipe Ángeles,Domicilio conocido,Colonia,Urbana,Edificación,Primaria General
3351,13,Hidalgo,Primaria General Margarita Maza de Juárez,Domicilio conocido,Colonia,Urbana,Edificación,Primaria General
